################################################################################
#
# File created: Tue Oct 17 11:45:29 2006
# Creator tool: JetDumperTool::JetDumper.DumpClusters
# Energy units: [GeV]
#
################################################################################
# This file contains 4-momenta in unformatted strings.  Events are marked by the
# the following keywords:
#
# .Run 12345   (indicates the run number)
# .Event 35645 (indicates the event number)
# .Tag   Clusters (indicates data source: Towers, Clusters, Truth)
# .NJets 4     (indicates the number of 4-momenta dumped for this event)
#
################################################################################
.Seq     ::1::
.Run     5010
.Event   35550
.DataTag "CaloTopoCluster"
.NObjs   157
        0.408554         0.394009        0.0775051       -0.0752711
        0.945285         0.237939        -0.320988        -0.856688
        0.404402         0.325981         0.230231       -0.0653563
         1.48163        -0.164434         0.352033          1.42977
         2.05444        0.0200133        -0.385546          2.01784
         1.02877        -0.372126       -0.0916606        -0.954722
         1.13026         0.232889        -0.303168         -1.06365
        0.903479          0.12786          0.35986         0.818796
         2.56474        -0.126019        -0.346046         -2.53816
        0.377629         0.364605        0.0161808        0.0969812
        0.687099        -0.151251         0.323876         0.586798
         1.55937       -0.0494186         0.346484          1.51959
         2.38884        0.0241937         0.347556           2.3633
         1.32062       -0.0467979         0.330995          1.27761
         10.9329         0.163011         -0.28001          10.9281
        0.429255       -0.0482851         0.315231        -0.287328
         1.25091         0.278984         0.153043         -1.20976
         2.04796        -0.158007         0.274324         -2.02334
        0.367412        -0.291239        -0.100062         0.200398
        0.305566       -0.0149705        -0.300938       -0.0508219
        0.379953        -0.262364         0.125168        -0.244668
         1.10901        -0.289362        0.0220379          1.07037
        0.320417        0.0478073        -0.281684        -0.145037
         1.55544        -0.270714        0.0708871          1.53006
         1.10368        -0.213189        -0.158496          1.07123
        0.895505       -0.0861865        -0.242625         0.857691
         1.13912        -0.150393        -0.203024          1.11075
        0.422906        -0.224756        -0.105239        -0.342431
         1.14014        -0.199556         0.143386          1.11335
        0.972369        -0.226635       -0.0738438         0.942701
        0.903667         0.122842        -0.200217        -0.872604
        0.967805        -0.225522       -0.0625943         0.939079
         1.55104        0.0445386        -0.225598           1.5339
        0.495537        0.0589975        -0.219685        -0.440244
         0.53768        -0.212488        0.0309639         -0.49294
         1.77963        -0.199104        0.0664904         -1.76721
         1.15901         0.078131        -0.191768         -1.14036
        0.677515        -0.200284        0.0382707        -0.646102
        0.822842       -0.0987953         0.174824         0.797963
         1.53214         0.191993        0.0515257         -1.51919
        0.430106         0.170661       -0.0952567        -0.383135
        0.723472        -0.164473        0.0989761         0.697541
         0.30424         0.161012        -0.102806         0.236787
        0.233972        -0.179017        0.0570586        -0.139427
         1.11876         0.168087       -0.0824958         -1.10298
        0.790041        -0.111824        -0.147398         0.768072
         1.98801        -0.119159         0.141283          -1.9794
         1.59686        -0.157792        0.0917403         -1.58639
        0.868873          0.18052       0.00871879        -0.849868
         1.05087        -0.173853        0.0275261          1.03603
        0.696967         -0.16815        0.0475767         0.674703
        0.763126        -0.142696        0.0691452          0.74647
         0.56578        -0.156244        0.0193785         0.543433
        0.630746        0.0639591         0.139877         0.611706
        0.499855        -0.149006        0.0332658        -0.475969
         5.99799         -0.12457        0.0866491          5.99607
        0.186437          0.12634        0.0749717        -0.114787
        0.269318        -0.143024       -0.0241439         0.226921
         1.10578         0.102992        -0.096391         -1.09675
        0.685732        0.0338529         0.128544         0.672725
         0.13875         0.113185        0.0681918        0.0423143
        0.674785         0.117777       -0.0472216         0.662746
         1.10528         -0.11479        0.0540778          1.09797
         0.68437        -0.113041        0.0540743           0.6728
        0.326473       -0.0031888         0.120317        -0.303476
        0.130435        0.0767382        0.0830252        -0.065049
        0.326575        -0.109272       0.00883383        -0.307624
        0.500053       -0.0361849          -0.1007         -0.48847
        0.637702        0.0597393       -0.0875395         0.628834
         5.50183       -0.0785088       -0.0671502         -5.50086
        0.220419        -0.100744       0.00834852        -0.195871
        0.567875        0.0362468        0.0927437         0.559076
        0.184974       -0.0358948       -0.0921766        -0.156302
        0.278538       -0.0953326        0.0144522        -0.261317
        0.613723       -0.0483779       -0.0811567         0.606406
         1.09626        -0.042903        0.0834926         -1.09223
         5.27489        0.0337428        0.0805754         -5.27417
         0.28711        0.0344926       -0.0719325        -0.275805
        0.399214       -0.0256948        0.0705393         0.392091
        0.171686        0.0684046       -0.0297187         0.154641
        0.268658       -0.0159263       -0.0726787          0.25815
        0.429085       -0.0676544       -0.0246946        -0.422998
        0.138916        0.0238447        0.0670769        -0.119288
        0.380177        0.0475839        0.0497067        -0.373898
        0.148146       -0.0642369        0.0229842        -0.131501
        0.510304        0.0275499        0.0568599         0.506377
        0.482389        0.0465323       -0.0348658         0.478872
        0.335024       0.00293469        0.0568878         0.330145
        0.213254       -0.0226196        -0.051623         0.205671
        0.154885       -0.0549501      -0.00449137         -0.14474
        0.172478       -0.0329459       -0.0432546         0.163683
        0.320212        0.0160392       -0.0507311         0.315761
        0.257845      -0.00434525         0.049504        -0.253011
         0.52384        0.0429592       -0.0118299         0.521941
        0.104982       -0.0403626        0.0104117       -0.0963513
        0.138939       -0.0305226       -0.0270358         0.132821
        0.148212        0.0292628       -0.0267779         0.142805
        0.163854       -0.0253457        0.0291888        -0.159229
        0.186908       -0.0306422        0.0223564         0.183019
       0.0481961        0.0260652       -0.0242288       -0.0325027
        0.387526       -0.0317158        0.0100242         0.386096
        0.181708        0.0106436        0.0261497         0.179501
        0.186966       -0.0232749       -0.0100562         0.185239
       0.0250853        0.0105455        0.0223381      -0.00436697
        0.101232       -0.0178734        0.0161682       -0.0983215
       0.0213228       0.00587617         0.016879       -0.0116289
       0.0339581       0.00424384        0.0112733        0.0317499
       0.0299621     -0.000367644       0.00667774       -0.0292062
      0.00255119      0.000619315     -0.000546091      -0.00241388
N     ::2::
.Run     5010
.Event   35551
.DataTag "CaloTopoCluster"
.NObjs   204
         7.24804          5.78231           2.2585          -3.7414
         5.67286          4.07988           1.7783         -3.51761
         4.80612          4.07692         0.679738         -2.45266
         4.20202          -1.3265         -2.98525         -2.64304
         3.05743         -2.54104         -1.20623         -1.19833
         2.83205        -0.885187         -1.85938         -1.94414
         15.8696         -1.94928        0.0204883          15.7494
         7.35732         -1.36183          1.17743          7.13367
         2.48922        -0.928797         -1.43716          -1.8078
         38.0132          1.66653       -0.0963341          37.9766
         1.71143          1.50788         0.567178        -0.577566
         2.27245         -0.27027         -1.54484         -1.64452
         2.61216          1.45374        -0.124115         -2.16671
          15.129         -1.44692       -0.0840075         -15.0594
         1.51934         -1.31946         0.463379         0.593885
          1.5672         -1.06541         0.875437         0.744731
         1.52124          1.03254         0.824214         -0.75411
         5.95092        -0.423787          1.16806         -5.81974
         1.44135          1.23196       -0.0938785        -0.742268
         1.49901          1.15391        -0.393129        -0.872329
         1.18192         -1.02521        -0.587999         0.011837
         1.82047          1.10184         0.423864         -1.38578
         5.31182         -1.09019         0.383138           5.1846
         1.65108         -1.12855        0.0986796          1.20113
         9.91209        -0.932621        -0.607269          9.84941
         3.26415         -1.04336        -0.196806          3.08664
         2.05574         0.699097         0.788413         -1.76514
         13.0092        -0.425132         0.958266         -12.9669
        0.907124        -0.188077        -0.886837        0.0319609
        0.961808         0.220886         0.855182         -0.38072
         1.00388         0.820174          0.19473        -0.545135
         1.00382        -0.841899       -0.0327033         0.545694
         1.62084        -0.775166        -0.224461          1.40565
         28.5738        -0.104891         0.789924          28.5627
         1.87346        -0.651925         0.394151          1.71158
         1.18446       0.00819624         -0.76118         0.907457
           2.337          -0.7245        -0.116346          2.21881
         37.3031         0.557341        -0.466633           37.296
         2.13984        -0.684912         0.241436          2.01284
         2.30887        -0.645004         0.329885          2.19226
         1.14065        -0.555596        -0.430002        -0.898604
         5.42068         0.562604        -0.419818         -5.37504
         5.07749        -0.685916         0.136325          -5.0291
        0.873061         0.597165        -0.352273        -0.530597
         0.87758        -0.231928        -0.640559        -0.553209
        0.729609        -0.669953       -0.0533493        -0.283982
        0.876976        -0.034041        -0.662738        -0.573328
        0.873273        -0.297121        -0.587004        -0.574239
        0.796383        -0.587969         0.273034         0.462569
         2.93223        -0.534964         0.331376          2.86391
         2.38486         0.261965         0.567294          2.30155
        0.651867        0.0828245        -0.615362        -0.198496
         12.4572        -0.469952        -0.382205          12.4425
         6.14069         0.205652        -0.553268          6.11226
        0.586934        -0.114549        -0.565758        -0.106247
         12.4141         0.268928        -0.495685          12.4012
         1.63207         0.378062        -0.400757          1.53627
         4.76163        -0.407462        -0.346166          4.73151
         20.1741        -0.462943        -0.257264          20.1671
         27.9084        -0.431563         0.305182          27.9034
         21.9554        -0.303706         0.408685          21.9495
         1.31638         0.437965         0.259686          1.21392
         1.27631         0.410241          0.30126          1.17043
        0.512912         -0.49125         0.103648         0.104923
        0.503404        -0.443285        -0.219442       -0.0935913
         1.69944        -0.363721         -0.32528          1.62788
         2.30978       -0.0690884        -0.482589          2.25775
         1.18851        -0.163229          0.44495         -1.08992
          8.1648         0.116833        -0.455088          8.15127
         1.88735        -0.466462       -0.0213173          1.82867
         1.50746        -0.312604        -0.344845          1.43381
         1.34106        -0.297349         0.350127          1.25994
         9.93519        -0.455747       0.00410233         -9.92473
         3.65245          0.44142       -0.0989189         -3.62432
        0.894553        -0.360463         0.267686         0.773716
         24.1846         0.396082        -0.208501          24.1804
         1.03539        -0.435559        0.0776802         0.936105
         24.7966        -0.357414        -0.256956          24.7927
         20.1537        -0.342084        -0.241739         -20.1493
         3.32002        -0.214338        -0.357375         -3.29376
          2.7153        -0.323816        -0.261881          2.68317
         1.40645        -0.413357     -0.000330143          1.34433
         22.0458         0.146223        -0.375724          22.0421
        0.396387       -0.0171061        -0.391389       -0.0603727
         20.1515         0.337045         0.197034          20.1477
         19.1261        -0.369875       -0.0511029          19.1225
         13.7349         0.366345        0.0127917            13.73
        0.498641        -0.363957        0.0163456        -0.340458
        0.909523        -0.351779        0.0664066         0.836106
         1.00805         -0.33148        -0.134717         0.942409
        0.556474        0.0451668        -0.353084        -0.427733
         1.85732        0.0654382         0.349698         -1.82292
         1.33831         -0.13334           0.3254          1.29129
        0.371581        -0.314847        -0.150514         0.127628
         3.31814      -0.00467613        -0.343354          3.30033
        0.382231         0.343322       0.00537343        -0.167934
         1.33676        -0.131519        -0.303081          1.29529
         9.06036        -0.207794        -0.247767          9.05459
         0.46681        -0.292476        -0.135217         0.337767
         8.59414         0.111084         0.301539          8.58813
         1.85604        -0.107431         0.302747         -1.82802
         1.56811       -0.0473516         0.308322         -1.53677
        0.357079        -0.270339         0.153651         0.175538
         2.49025       -0.0759978         0.299669          2.47099
        0.719238         0.244889         0.182549        -0.651159
        0.706249         0.271924         0.128564        -0.638996
         14.4201        -0.056077        -0.293057           14.417
        0.539567        -0.249457         0.156848         0.451998
         2.08978         0.275637        0.0873946          2.06968
         2.40669        -0.153207        -0.239769          2.38981
        0.376544        -0.135006         0.249536         0.247569
         15.9738        0.0904715         0.266957          15.9713
        0.598089        -0.188337        -0.208248         0.528084
        0.318214        -0.237417        -0.128046         0.168811
         14.5974       -0.0386174         0.258314           14.595
        0.284382         0.224946        -0.116774        -0.128981
        0.587999        -0.183671         0.167079         0.533003
        0.929273        -0.106529        -0.220392         0.896452
         0.52801         0.138567         -0.18766        -0.473685
        0.534026         0.231265     -0.000272178        -0.481352
         9.92614        0.0490248         0.224744          9.92348
        0.658954         0.206315        0.0982477        -0.618063
        0.287146         0.132067        -0.179813        -0.180772
        0.507358        -0.196108        0.0915778         0.458876
         6.87231         0.137516        -0.166086          6.86893
        0.272056         0.140268        -0.154981        -0.174127
        0.269367        -0.207995       0.00883951         0.170933
         1.10027       -0.0181848         0.205964          1.08066
        0.469975         0.184746        0.0850133        -0.423696
        0.303629        -0.192731        -0.061712         0.226356
         5.89833        -0.193946        0.0217352           5.8951
         1.47962       -0.0149515        -0.193431          1.46684
         10.3567         0.190272       0.00805493          10.3549
        0.499348        -0.140635         0.127939        -0.461737
        0.974274         0.183084           0.0112        -0.956851
        0.184583        -0.103324        -0.149932       -0.0302555
         0.22187        -0.161148       -0.0800499         0.129805
        0.466906         0.151493        0.0918429        -0.431991
        0.730805       -0.0559554          -0.1676         0.709122
         7.53508         0.101418         0.142258          7.53305
        0.818651         0.143797       -0.0904917         0.800826
        0.203042         0.165484        -0.022247        -0.115525
        0.515906         0.135076        0.0971049        -0.488349
        0.337924       -0.0226439          0.16058         0.296469
        0.444602        -0.155709        0.0414632         0.414375
        0.178333         0.156951       0.00740193       -0.0843458
         1.21194         -0.14937       -0.0408364            1.202
        0.320479        0.0661593         0.139592         0.280792
        0.254635         0.112375        -0.101718        -0.204607
        0.451742        -0.137734       -0.0468054         0.427679
          1.3907       -0.0617366         0.129028         -1.38333
        0.811705         0.128943       -0.0616896         -0.79902
         5.81332       -0.0605824        -0.125627         -5.81164
        0.186665        0.0923422         -0.10292        -0.125397
        0.151166        -0.059786        -0.124177       -0.0621023
         1.31943        -0.105464        0.0856617          1.31242
         3.83399         0.103067        0.0880327           3.8316
        0.198561         0.106007        0.0766018        -0.149403
        0.141788        -0.120329       -0.0491603        -0.056641
        0.148362        -0.114314       -0.0543598        0.0773873
        0.152588        -0.046184        -0.116916       -0.0864912
        0.806722        0.0888141        0.0871909         0.797063
        0.520894        -0.122381      -0.00770834         0.506255
        0.212125         0.115558       0.00701198        -0.177747
        0.232916       -0.0983037        0.0591008         0.202715
         1.21143         0.075508        0.0819303           1.2063
        0.352278        -0.108294      -0.00775087          0.33513
        0.230682        0.0453528        0.0937278        -0.205845
        0.126578        0.0769024        0.0697867       -0.0723722
          2.9398        0.0936359        0.0369392          2.93808
        0.240913       -0.0568023        0.0774072         0.220954
        0.406772        0.0332275        0.0880935         0.395726
        0.371348       -0.0221288       -0.0825848         0.361371
        0.107178        0.0639404        0.0397138       -0.0762991
        0.818177         0.067839        0.0201256        -0.815112
        0.501288       0.00950173        0.0694852         0.496358
       0.0759838        0.0623194       -0.0131899       -0.0414228
         0.65529       -0.0581623        0.0154016         0.652522
        0.170236       -0.0530368       -0.0267734         0.159532
         0.10913        0.0274015       -0.0447841       -0.0956702
        0.281527        0.0314506        -0.037724          0.27721
        0.289287       -0.0458774        0.0116655         0.285388
        0.464615       -0.0230443        0.0367718         0.462584
        0.093322       -0.0424134       -0.0033228        0.0830605
       0.0678653       -0.0374096       0.00531463       -0.0563735
        0.336008       0.00436916        0.0375077          0.33388
        0.117977       -0.0119505       -0.0336137         0.112454
       0.0621007       -0.0208983       -0.0224111        0.0540138
       0.0478661          0.02638        0.0129605       -0.0377794
        0.145401       -0.0038382       -0.0288675         0.142455
        0.063139        0.0171623        0.0235026       -0.0560323
         0.13615       -0.0217626        0.0162877        -0.133408
        0.142734       0.00696448        0.0249852        -0.140357
       0.0709479       -0.0239102      -0.00174057        0.0667749
       0.0711286       0.00311724       -0.0190873        0.0684487
        0.201184       -0.0120093       -0.0148091        -0.200279
       0.0361824      -0.00537054        0.0146183       -0.0326593
        0.022193       -0.0143671        0.0022812        0.0167604
       0.0284293      -0.00220586       -0.0143696         0.024431
       0.0668001       -0.0102891       0.00949688        0.0653161
        0.031791        0.0056841        0.0124824       -0.0286801
       0.0778243       0.00945009       0.00855785        0.0767729
       0.0389203       -0.0112502       0.00195566       -0.0372075
        0.031417      -0.00372391       0.00408359        0.0309271
N     ::3::
.Run     5010
.Event   35552
.DataTag "CaloTopoCluster"
.NObjs   142
         28.0784          5.82598         -6.24324          26.7484
         7.18996         -7.16074        -0.446299         0.469275
         5.53473         -5.52722        -0.191823         0.215068
         108.556          1.71563         -1.15613          108.536
         28.6085          1.53205         0.850346          28.5548
         2.75876         -1.64074       -0.0568116         -2.21709
         48.2669        -0.851707         0.864746          48.2517
         1.53395          1.13312        -0.429842         0.940366
         31.0541         0.451159          1.09003          31.0317
         1.22209         -1.05656         0.485717        -0.375834
         37.7314         0.534804        -0.985417          37.7147
         5.83506        -0.586105         0.785156          5.75221
         1.02993        -0.351955         0.729129        -0.636603
         1.02665         0.100375         0.800661         0.634723
        0.785134         -0.74782         0.238164       -0.0218599
         2.19986         0.539906        -0.557062          2.05853
         22.8687         0.703739        -0.273311          22.8562
        0.747368         -0.74328        -0.073404       -0.0265788
         37.3444       -0.0666451         0.702211          37.3377
         1.31243        -0.458969        -0.522254          1.11314
         1.08351        -0.656376        -0.137632        -0.851015
         1.50615        -0.214914        -0.599628          1.36482
         1.87421         0.411625        -0.453875          1.77122
        0.697929       -0.0362207         -0.60731         0.342005
         17.0905        -0.214986         0.552693          17.0802
        0.572495        -0.520025       -0.0776565        -0.226482
         14.9581       -0.0207373        -0.522391         -14.9489
         2.07973         0.519014       -0.0360777          -2.0136
         1.47892         0.471291         0.172497         -1.39117
         23.2288        -0.243577        -0.421722          23.2237
         24.3517        0.0839688        -0.479563         -24.3468
        0.608903        -0.335205          0.34788         0.370648
         1.12559     -0.000730869         -0.48283          1.01677
         1.43168         -0.35534         0.307816         -1.35229
         17.8162       -0.0209764         0.457762         -17.8104
         1.16832        -0.257118         0.362285         -1.08056
         18.6937         0.360115        -0.200151         -18.6891
        0.405032          0.28165         0.275481        0.0939922
        0.415184          0.38536       -0.0577879         0.143304
         20.0891        -0.332311         0.199368          20.0854
         3.49126         0.274977         0.226742          3.47302
        0.398438        -0.232709         0.252587         0.201988
         10.3605        0.0366278         0.341242          10.3548
         7.10861         0.292314         0.142592          7.10117
         10.5074         0.316657       -0.0691463         -10.5024
         1.15709         0.291593         0.138745          1.11111
        0.702716        -0.281014         -0.14679        -0.627131
         10.6868         0.307245     -0.000809954          10.6824
         2.08967       -0.0921892         0.284967           2.0681
         13.6241         0.190572        -0.216785          -13.621
         3.04171        -0.277474        0.0759434          3.02808
        0.293583       -0.0421821        -0.278425         0.083013
         1.03571         0.256662        -0.113618         0.996948
        0.284595        -0.270445       -0.0669604         0.058052
        0.486634         0.248475         0.124902          0.39934
         5.62698        -0.180898        -0.207173         -5.62025
         12.8431         0.126744        -0.239654          12.8402
         7.64982        0.0588109        -0.263191         -7.64507
         1.28154        -0.238965         -0.12112         -1.25322
         1.10684         0.222138        -0.140083          1.07523
        0.690382         0.169656        -0.193326         0.640678
         1.05407          0.21747        -0.108864          1.02563
         1.72079        -0.232758       -0.0686305         -1.70359
        0.342484         0.191515        -0.142111        -0.245808
         13.8088        -0.105899         0.213607          13.8067
        0.244768       -0.0936071         0.211188       -0.0809236
         8.84241        -0.227787       -0.0058091          8.83947
        0.523234        -0.222974       -0.0352429        -0.472033
         1.23525         0.162563         0.151317         -1.21512
        0.992537       -0.0292021        -0.217369        -0.968002
        0.598935        0.0240761         0.211512        -0.559827
        0.236026        -0.126401         0.161877         0.116307
        0.922295         -0.18666       -0.0818971        -0.899488
        0.601106         0.119879        -0.164614         0.565562
         5.51079          0.13081        -0.155217          5.50705
         1.09373         0.192947       -0.0482343          1.07549
         1.99208       -0.0860383        -0.173093         -1.98268
         0.18593       0.00925396         0.179362       -0.0480974
         10.2504        0.0671596         0.163597          10.2489
        0.237039          0.16518       -0.0627605         0.158001
        0.937014         0.164798       -0.0577242          -0.9206
        0.678144        -0.153077       -0.0550854         -0.65834
        0.190278        -0.107711          0.12139        0.0993406
         1.26272         0.157295       -0.0180343          1.25276
         1.59405         0.116311         0.102097          1.58652
        0.845698         0.141826       -0.0546757         0.831926
         1.18431         0.132358       -0.0691537          1.17486
         6.74341        0.0240946        -0.142231          6.74187
         1.55342         0.135801       -0.0317769          1.54715
         7.76851        -0.136396       -0.0174622          7.76729
         4.90368        0.0758588         0.111916          4.90182
        0.621964         0.122199       -0.0505467         0.607743
        0.164514       -0.0878635        0.0982673       -0.0984302
        0.261839       -0.0915198        0.0918201        -0.227492
         5.71946       -0.0178095        -0.125689         -5.71805
         0.29176        0.0635876        -0.106506         0.264078
        0.626052         0.120426       -0.0214984         0.613984
         0.79075       -0.0147929        -0.107324        -0.783293
         6.04278       -0.0155166         0.106065         -6.04183
         2.18656       -0.0195003         0.100281          2.18417
        0.575463       -0.0978279        0.0134092         0.566928
        0.213577        0.0769285       -0.0573527         0.190808
        0.115307       -0.0556736        0.0756906        0.0668359
         0.11006       -0.0609613        0.0652009       -0.0643879
        0.184415      -0.00599595       -0.0886039        -0.161624
         0.52168        0.0861269       -0.0092436         0.514438
        0.150677       -0.0676547       -0.0469945        -0.126166
        0.470523       -0.0617542        -0.050065         0.463759
         3.17012        0.0549245        0.0513354          3.16923
         4.08499        0.0714961       -0.0217279         -4.08431
         3.97947       -0.0709407       -0.0204535         -3.97878
       0.0728282       -0.0701288        0.0194949       0.00241729
         0.45384        0.0466569       -0.0514947        -0.448489
         3.83854        0.0521651        0.0440885          3.83793
         0.59529        0.0162185        0.0662203         0.591373
        0.203355        0.0542508       -0.0397281         0.191917
        0.386175       -0.0259629        0.0610134         -0.38044
        0.692919        0.0545266       -0.0275094         0.690222
         0.33907       -0.0032095       -0.0585053         0.333969
         0.08891       -0.0564498        0.0143988       -0.0671646
         3.17417       -0.0187676       -0.0510352          -3.1737
        0.122542       -0.0458689        0.0258607        -0.110651
        0.232698       -0.0431346       -0.0293389         0.226776
        0.262918        0.0237594       -0.0391473         0.258899
         2.27025       -0.0428477       0.00149302         -2.26984
        0.476075        0.0032349       -0.0423767         0.474174
        0.153482        0.0315186       -0.0214539         0.148671
        0.361507        0.0123676        0.0357972        -0.359518
        0.170845       -0.0168538       -0.0214215         0.168656
         0.11019        0.0182896        -0.018253         0.107117
        0.600666       -0.0085749       -0.0227518        -0.600174
        0.283795       0.00796619        0.0226732        -0.282776
        0.142513       0.00918537       -0.0220009         0.140504
        0.211336       0.00493174        0.0232931          0.20999
        0.113475        0.0153255        0.0141302        -0.111544
         0.13448        0.0166169       -0.0067547        -0.133279
        0.178903       0.00588299        -0.016307        -0.178061
       0.0932203       0.00217337        -0.017187        0.0915965
       0.0709444      -0.00126015        0.0162392        0.0690493
        0.055711       0.00992856       -0.0109971        0.0537047
       0.0614937       0.00256678      -0.00473945        0.0612571
      0.00650637      -0.00167981       0.00227371      -0.00586015
N     ::4::
.Run     5010
.Event   35553
.DataTag "CaloTopoCluster"
.NObjs   244
         12.6412         -8.78525         -2.44684           -8.754
         54.1343          4.56451           6.6668           53.528
         13.5932         -3.23967           1.5322         -13.1123
         23.2707         -2.59236          2.36203         -23.0049
         131.588          1.26072         -2.73714         -131.554
         9.20608          2.09659          -1.7924         -8.78314
         142.596          1.25671          -2.2541         -142.573
         17.4203          1.02664          2.18145          17.2527
         8.43789         -1.75023          1.04371         -8.18812
         5.27478         -1.98589          0.36967          4.87267
         6.73598         -1.67362        -0.428625          6.51066
         4.24981         -1.55577       -0.0833987         -3.95392
         4.22726          0.93132         -1.04373         -3.98911
          1.5626         -1.20772        -0.572514        -0.809535
         34.2472         -1.30285         0.167422           34.222
         7.08535         -1.23411         0.182083         -6.97467
         3.70798        -0.961014         0.787785         -3.49356
         5.33537        -0.209524         -1.21172         -5.19172
         38.7839          1.03862        -0.548753         -38.7661
         2.21792          1.12117          0.21747          1.90128
         30.0013         0.316189          1.01952          29.9823
         5.12681          1.05547      -0.00662433         -5.01699
         1.06847         -1.03764       -0.0543208        -0.248946
          1.8618         0.278231         0.967876          1.56592
         50.9355        -0.143076         0.994368         -50.9256
          1.0626         0.883122        -0.456618         0.375114
          12.769        -0.309452        -0.837248         -12.7377
          1.9449        -0.813221          0.34836          1.73204
        0.915745        -0.531671         0.700248         0.256063
         1.04173         0.822204        -0.287807         0.571279
         1.41137         0.795484        -0.335138          1.11662
         4.74554         0.853834         0.114573          4.66669
         2.72129         -0.80153        -0.244479          2.58905
         1.44668         0.796714        -0.221646          1.18701
        0.835019         0.738156        -0.328203         0.211339
         26.7838        -0.288816        -0.736283         -26.7721
         1.77449        -0.678079         0.322416         -1.60781
         2.04357        -0.724451        -0.146774           1.9052
         2.09068        -0.693048         -0.19873         -1.96243
         7.31902        -0.218322        -0.682284         -7.28388
          12.771        -0.696704        -0.150865         -12.7511
         20.3949        0.0649772        -0.698589         -20.3828
         39.4746         0.298399         0.620475         -39.4686
         1.00909        -0.620814         0.297639          0.73774
         2.50709         0.617122        -0.267622          2.41517
         2.39309        -0.629615         0.198234         -2.30025
         2.47578        -0.367794         0.531194          2.38999
         5.41046         0.636117      -0.00147609         -5.37293
        0.706118          0.62556        0.0671237          0.32058
         1.81695         0.556379         0.258894          1.71018
        0.736399           0.3668        -0.486794         0.413247
         20.4503         0.455909         0.389519         -20.4415
         15.6077         0.463946        -0.350626          15.5968
         29.3833         0.548487        -0.144239         -29.3779
        0.923248         0.441585        -0.339737         0.736184
         0.68265         0.455432        -0.319261          0.39581
         18.9207        -0.205722         0.516024         -18.9125
          2.9532         0.491537         0.236947          2.90236
         16.1541         0.358033        -0.409593          -16.145
        0.638351         0.276764        -0.446974         0.362089
         2.95849        -0.489385         0.178832          2.91224
         22.2261        -0.446882        -0.243828          22.2203
         21.7256         0.118422          0.48307         -21.7199
         1.11089        -0.486089       -0.0710126        -0.996374
         2.39991         -0.48458       -0.0681772          2.34949
         1.84552         0.462876         0.158654          1.77947
         1.58765        -0.477515        0.0873993          1.51161
         1.01149        -0.375387         0.288624        -0.893807
